timestamp,Vroll,Vpitch,Vyaw,Proll,Ppitch,Pyaw,Pthrottle,x,y,z,Dx,Dy,Dz,Mroll,Mpitch,Myaw,Mode,Croll,Cpitch,Cyaw,Cthrottle
1453147191.129242,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099331,-0.078625,0.064525,1.0,0.0,1.0,-0.057658,0.129774,-0.016378,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.149522,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099328,-0.078598,0.064514,1.0,0.0,1.0,-0.057588,0.129466,-0.016611,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.170252,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099351,-0.078613,0.064531,1.0,0.0,1.0,-0.057437,0.129557,-0.016505,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.19005,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078614,0.064531,1.0,0.0,1.0,-0.057632,0.129848,-0.01641,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.209613,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099343,-0.078618,0.064518,1.0,0.0,1.0,-0.057435,0.129553,-0.016482,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.229559,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099339,-0.078627,0.064536,1.0,0.0,1.0,-0.057365,0.129548,-0.016418,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.246114,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099331,-0.078612,0.064522,1.0,0.0,1.0,-0.057535,0.129595,-0.016372,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.275534,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099333,-0.078612,0.064533,1.0,0.0,1.0,-0.057296,0.129611,-0.016328,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.292423,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.078616,0.064525,1.0,0.0,1.0,-0.057859,0.129744,-0.016416,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.313343,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099323,-0.078609,0.064523,1.0,0.0,1.0,-0.057742,0.129508,-0.016509,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.33618,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099347,-0.078617,0.06453,1.0,0.0,1.0,-0.057662,0.12946,-0.016493,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.356869,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09933,-0.078608,0.064516,1.0,0.0,1.0,-0.057607,0.129607,-0.016547,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.376866,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078622,0.064513,1.0,0.0,1.0,-0.057662,0.12959,-0.016191,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.397022,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.078613,0.064523,1.0,0.0,1.0,-0.05772,0.129631,-0.016478,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.417918,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078618,0.064521,1.0,0.0,1.0,-0.05778,0.129648,-0.016401,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.439986,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099337,-0.078606,0.064523,1.0,0.0,1.0,-0.057613,0.129635,-0.016297,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.47159,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099333,-0.078611,0.064517,1.0,0.0,1.0,-0.057481,0.129574,-0.016485,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.491623,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099335,-0.078612,0.064522,1.0,0.0,1.0,-0.058096,0.12964,-0.016535,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.510646,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.078617,0.06452,1.0,0.0,1.0,-0.057556,0.129681,-0.016417,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.535523,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099337,-0.078626,0.064533,1.0,0.0,1.0,-0.05752,0.12961,-0.016285,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.55717,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099344,-0.078611,0.064528,1.0,0.0,1.0,-0.057382,0.129705,-0.016419,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.577971,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099337,-0.078611,0.064521,1.0,0.0,1.0,-0.057782,0.129794,-0.016368,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.595012,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078622,0.064524,1.0,0.0,1.0,-0.057559,0.129517,-0.016499,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.619588,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099333,-0.078613,0.064516,1.0,0.0,1.0,-0.057383,0.129494,-0.01628,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.639902,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099349,-0.078623,0.064524,1.0,0.0,1.0,-0.057702,0.129425,-0.016398,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.659637,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099333,-0.078624,0.064534,1.0,0.0,1.0,-0.057749,0.129667,-0.016312,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.679822,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09933,-0.07861,0.064523,1.0,0.0,1.0,-0.057594,0.129688,-0.016431,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.700909,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.078612,0.064522,1.0,0.0,1.0,-0.057457,0.129651,-0.01638,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.72146,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099336,-0.078616,0.064534,1.0,0.0,1.0,-0.057452,0.129567,-0.016436,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.741759,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099324,-0.078604,0.064517,1.0,0.0,1.0,-0.057604,0.129656,-0.01645,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.764967,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099349,-0.078622,0.064527,1.0,0.0,1.0,-0.058046,0.129666,-0.016191,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.785231,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078611,0.064525,1.0,0.0,1.0,-0.057718,0.129659,-0.01631,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.806886,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099351,-0.078617,0.064522,1.0,0.0,1.0,-0.05754,0.12962,-0.016496,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.827849,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099345,-0.078615,0.064527,1.0,0.0,1.0,-0.057458,0.129706,-0.016378,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.844379,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099343,-0.078616,0.064522,1.0,0.0,1.0,-0.057617,0.129743,-0.016635,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.868587,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099347,-0.078612,0.064519,1.0,0.0,1.0,-0.057604,0.12967,-0.016517,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.88876,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099347,-0.078623,0.064517,1.0,0.0,1.0,-0.057521,0.129607,-0.016729,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.908754,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099349,-0.078617,0.064523,1.0,0.0,1.0,-0.057387,0.129653,-0.016504,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.928957,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099333,-0.078606,0.064528,1.0,0.0,1.0,-0.057697,0.129627,-0.016601,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.949698,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099334,-0.078613,0.064515,1.0,0.0,1.0,-0.057616,0.129664,-0.016216,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.969954,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099337,-0.078622,0.064521,1.0,0.0,1.0,-0.05757,0.129817,-0.016291,0.0,1500.0,1500.0,1500.0,1000.0
1453147191.9911,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099325,-0.078609,0.064519,1.0,0.0,1.0,-0.057885,0.129688,-0.016546,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.010508,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099345,-0.078612,0.06453,1.0,0.0,1.0,-0.057454,0.12961,-0.016435,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.030564,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099351,-0.07862,0.064524,1.0,0.0,1.0,-0.057562,0.129845,-0.016286,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.057703,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.078619,0.064528,1.0,0.0,1.0,-0.05784,0.129615,-0.016664,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.077874,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09933,-0.078611,0.06452,1.0,0.0,1.0,-0.057372,0.129618,-0.016542,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.098633,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099351,-0.078608,0.064522,1.0,0.0,1.0,-0.057741,0.129602,-0.016229,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.118753,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099337,-0.078617,0.06453,1.0,0.0,1.0,-0.057723,0.129669,-0.016333,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.138951,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078613,0.064521,1.0,0.0,1.0,-0.057385,0.129534,-0.016708,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.159429,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099325,-0.078615,0.064519,1.0,0.0,1.0,-0.05759,0.129648,-0.016401,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.185369,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099339,-0.07861,0.064529,1.0,0.0,1.0,-0.057664,0.129452,-0.016558,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.205559,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099329,-0.078618,0.064525,1.0,0.0,1.0,-0.0576,0.129756,-0.016634,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.225641,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099335,-0.078609,0.064524,1.0,0.0,1.0,-0.057381,0.129666,-0.016485,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.246218,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099346,-0.078613,0.064527,1.0,0.0,1.0,-0.057734,0.129535,-0.016396,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.266879,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099335,-0.078621,0.064518,1.0,0.0,1.0,-0.057751,0.129572,-0.016528,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.287784,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09934,-0.078627,0.064516,1.0,0.0,1.0,-0.058073,0.129542,-0.0166,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.307921,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099334,-0.078615,0.064517,1.0,0.0,1.0,-0.057763,0.129862,-0.016313,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.327747,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.078612,0.064513,1.0,0.0,1.0,-0.057694,0.12954,-0.01642,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.34839,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078619,0.064521,1.0,0.0,1.0,-0.057488,0.12963,-0.016358,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.368607,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09934,-0.078603,0.064528,1.0,0.0,1.0,-0.057152,0.129649,-0.016534,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.388634,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099333,-0.078619,0.064521,1.0,0.0,1.0,-0.057665,0.129673,-0.016281,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.408353,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09933,-0.078611,0.064519,1.0,0.0,1.0,-0.057705,0.129612,-0.016354,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.428491,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099334,-0.078615,0.064509,1.0,0.0,1.0,-0.057876,0.129578,-0.016501,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.449021,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09934,-0.078614,0.064521,1.0,0.0,1.0,-0.057563,0.129645,-0.016424,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.469082,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078617,0.064513,1.0,0.0,1.0,-0.057486,0.129679,-0.016348,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.489101,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.07862,0.064519,1.0,0.0,1.0,-0.05758,0.129588,-0.016424,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.509115,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099348,-0.078616,0.064534,1.0,0.0,1.0,-0.05751,0.129658,-0.016447,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.529053,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078618,0.064515,1.0,0.0,1.0,-0.057522,0.129425,-0.016498,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.550888,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078618,0.064531,1.0,0.0,1.0,-0.057581,0.129576,-0.016482,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.571091,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099334,-0.078618,0.064511,1.0,0.0,1.0,-0.057489,0.129592,-0.016576,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.591852,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099349,-0.078611,0.06453,1.0,0.0,1.0,-0.057509,0.129773,-0.016393,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.612849,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099335,-0.078605,0.064527,1.0,0.0,1.0,-0.057627,0.129799,-0.016199,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.636504,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09933,-0.078604,0.06451,1.0,0.0,1.0,-0.057686,0.129724,-0.016186,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.656375,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099334,-0.078625,0.064524,1.0,0.0,1.0,-0.057374,0.129795,-0.016298,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.676651,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099326,-0.078602,0.06452,1.0,0.0,1.0,-0.057223,0.129723,-0.016299,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.696354,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078629,0.064532,1.0,0.0,1.0,-0.057365,0.129478,-0.016531,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.719523,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099351,-0.07862,0.064524,1.0,0.0,1.0,-0.057389,0.129637,-0.01632,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.740144,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099345,-0.078616,0.064518,1.0,0.0,1.0,-0.057881,0.129506,-0.016437,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.760099,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099347,-0.078617,0.064516,1.0,0.0,1.0,-0.057799,0.129743,-0.016549,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.781639,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078629,0.06453,1.0,0.0,1.0,-0.05777,0.129488,-0.016631,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.80779,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099335,-0.078625,0.06452,1.0,0.0,1.0,-0.057715,0.129746,-0.016462,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.827903,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099348,-0.078627,0.064531,1.0,0.0,1.0,-0.057835,0.129585,-0.016499,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.846968,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078619,0.06452,1.0,0.0,1.0,-0.057853,0.129506,-0.016485,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.870459,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09935,-0.078609,0.064533,1.0,0.0,1.0,-0.057975,0.129571,-0.016464,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.890798,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099327,-0.078607,0.064523,1.0,0.0,1.0,-0.057613,0.129597,-0.016534,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.911043,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099343,-0.078624,0.064524,1.0,0.0,1.0,-0.057611,0.129622,-0.016305,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.935303,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099328,-0.078607,0.064524,1.0,0.0,1.0,-0.057379,0.129784,-0.016404,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.957726,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099329,-0.078618,0.064522,1.0,0.0,1.0,-0.057595,0.129603,-0.016296,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.978116,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099347,-0.078613,0.064518,1.0,0.0,1.0,-0.057602,0.129599,-0.016465,0.0,1500.0,1500.0,1500.0,1000.0
1453147192.998895,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099345,-0.078614,0.064531,1.0,0.0,1.0,-0.057666,0.129617,-0.016611,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.019172,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099347,-0.078616,0.064526,1.0,0.0,1.0,-0.05755,0.129783,-0.016358,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.03871,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099334,-0.078612,0.064526,1.0,0.0,1.0,-0.057754,0.12955,-0.01676,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.059117,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099338,-0.078619,0.064532,1.0,0.0,1.0,-0.05755,0.129697,-0.016479,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.079318,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099336,-0.078612,0.064523,1.0,0.0,1.0,-0.057531,0.129504,-0.016315,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.099809,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099348,-0.078617,0.06453,1.0,0.0,1.0,-0.057438,0.129533,-0.016282,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.119404,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078622,0.064531,1.0,0.0,1.0,-0.057869,0.129415,-0.016568,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.139224,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099334,-0.078601,0.06451,1.0,0.0,1.0,-0.057476,0.129548,-0.016372,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.159495,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099347,-0.078621,0.064527,1.0,0.0,1.0,-0.057728,0.12961,-0.01644,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.179518,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099343,-0.078623,0.064538,1.0,0.0,1.0,-0.057585,0.129762,-0.01651,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.200222,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078619,0.064525,1.0,0.0,1.0,-0.057644,0.129575,-0.016331,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.219257,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099336,-0.078615,0.064517,1.0,0.0,1.0,-0.057669,0.129616,-0.016335,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.240136,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.09935,-0.078617,0.064521,1.0,0.0,1.0,-0.057594,0.12946,-0.01638,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.259329,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099332,-0.078606,0.064516,1.0,0.0,1.0,-0.057648,0.129632,-0.016473,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.279414,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099327,-0.078608,0.064521,1.0,0.0,1.0,-0.057586,0.129604,-0.016497,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.300331,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078615,0.064516,1.0,0.0,1.0,-0.05763,0.129767,-0.01656,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.319704,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099342,-0.078619,0.064526,1.0,0.0,1.0,-0.057591,0.129656,-0.016392,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.33927,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099348,-0.078621,0.064528,1.0,0.0,1.0,-0.057825,0.129517,-0.01632,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.359343,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099341,-0.078609,0.064517,1.0,0.0,1.0,-0.057818,0.129709,-0.016557,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.379035,-1.4,0.1,33.0,1500.0,1500.0,1500.0,1000.0,-0.099349,-0.078617,0.064519,1.0,0.0,1.0,-0.057467,0.12971,-0.016312,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.399454,-1.4,0.1,33.0,1500.0,1500.0,1516.0,1000.0,-0.099342,-0.078621,0.064522,1.0,0.0,1.0,-0.057793,0.129666,-0.016449,0.0,1500.0,1500.0,1500.0,1000.0
1453147193.420105,-1.4,0.1,33.0,1500.0,1500.0,1526.0,1000.0,-0.099331,-0.078604,0.064524,1.0,0.0,1.0,-0.057329,0.12967,-0.016453,0.0,1500.0,1500.0,1516.0,1000.0
1453147193.451396,-1.4,0.1,33.0,1500.0,1500.0,1553.0,1000.0,-0.09933,-0.078614,0.064525,1.0,0.0,1.0,-0.057619,0.129635,-0.016427,0.0,1500.0,1500.0,1526.0,1000.0
1453147193.471307,-1.4,0.1,33.0,1500.0,1500.0,1553.0,1000.0,-0.099337,-0.078612,0.064522,1.0,0.0,1.0,-0.057789,0.129559,-0.016422,0.0,1500.0,1500.0,1553.0,1000.0
1453147193.491025,-1.4,0.1,33.0,1500.0,1500.0,1678.0,1000.0,-0.09935,-0.078613,0.064517,1.0,0.0,1.0,-0.057745,0.129771,-0.016414,0.0,1500.0,1500.0,1678.0,1000.0
1453147193.511249,-1.4,0.1,33.0,1500.0,1500.0,1796.0,1000.0,-0.099338,-0.078617,0.064513,1.0,0.0,1.0,-0.057272,0.129606,-0.016506,0.0,1500.0,1500.0,1796.0,1000.0
1453147193.531329,-1.4,0.1,33.0,1500.0,1500.0,1885.0,1000.0,-0.099355,-0.078615,0.064523,1.0,0.0,1.0,-0.057752,0.129588,-0.016245,0.0,1500.0,1500.0,1885.0,1000.0
1453147193.557747,-1.4,0.1,33.0,1500.0,1500.0,1966.0,1000.0,-0.099338,-0.078617,0.064523,1.0,0.0,1.0,-0.057933,0.129691,-0.016414,0.0,1500.0,1500.0,1885.0,1000.0
1453147193.577836,-1.4,0.1,33.0,1500.0,1500.0,1990.0,1000.0,-0.099333,-0.07861,0.064512,1.0,0.0,1.0,-0.057687,0.129618,-0.016565,0.0,1500.0,1500.0,1966.0,1000.0
1453147193.598358,-1.4,0.1,33.0,1500.0,1500.0,1990.0,1000.0,-0.099339,-0.078614,0.06452,1.0,0.0,1.0,-0.05753,0.129606,-0.016494,0.0,1500.0,1500.0,1990.0,1000.0
1453147193.618732,-1.4,0.1,33.0,1500.0,1500.0,1996.0,1000.0,-0.099346,-0.07861,0.064521,1.0,0.0,1.0,-0.058081,0.129733,-0.016249,0.0,1500.0,1500.0,1996.0,1000.0
1453147193.638983,-1.4,0.1,33.0,1500.0,1500.0,2000.0,1000.0,-0.09933,-0.078618,0.064516,1.0,0.0,1.0,-0.057444,0.129722,-0.01611,0.0,1500.0,1500.0,1996.0,1000.0
1453147193.658598,-1.4,0.1,33.0,1500.0,1500.0,2000.0,1000.0,-0.099348,-0.078627,0.064511,1.0,0.0,1.0,-0.057563,0.129641,-0.01641,0.0,1500.0,1500.0,2000,1000.0
1453147193.678257,-1.4,0.1,33.0,1500.0,1500.0,2000.0,1000.0,-0.099323,-0.07861,0.064515,1.0,0.0,1.0,-0.057733,0.12969,-0.016514,0.0,1500.0,1500.0,2000,1000.0
1453147193.698539,-1.4,0.1,33.0,1500.0,1500.0,2000.0,1000.0,-0.099337,-0.078614,0.064511,1.0,0.0,1.0,-0.057573,0.129685,-0.016455,0.0,1500.0,1500.0,2000,1000.0
1453147193.718891,-1.4,0.1,33.0,1500.0,1500.0,2000.0,1000.0,-0.099343,-0.078605,0.064515,1.0,0.0,1.0,-0.057458,0.129562,-0.016714,0.0,1500.0,1500.0,2000,1000.0
